grid_id,size_ratio,object_id,object_type,size,min_velocity,avg_velocity,max_velocity,x,y,max_direction,min_direction,mean_direction,std_direction,color,size_cluster,cluster_id
102,0.015078563411896747,508,100,112,0.0258081719671518,1.3726428148643954,5.659424517791202,94,215,296.56505117707803,0.0,142.17744212325564,106.63496328199486,green,1.0,0
102,0.06939814814814815,512,100,2079,0.6802721088435374,4.715458901297964,7.178482586514921,237,261,219.8055710922652,171.86989764584405,187.3587648154497,16.885672484579366,green,5.0,0
102,0.0362962962962963,517,100,1176,5.298013245033113,5.298013245033113,5.298013245033113,234,267,180.0,180.0,180.0,0.0,green,2.0,0
102,0.016014814814814815,518,100,280,0.12094590812376575,1.1711168074674752,3.1746031746031744,79,223,333.43494882292197,0.0,193.48249801785164,106.49962125395477,green,1.0,0
102,0.019681069958847736,520,3,611,0.1905545513418969,1.4957465902625913,2.8474098571270368,9,268,270.0,190.97361455041286,228.6578715168043,39.63997246885731,blue,1.0,0
102,0.03310662976143403,535,100,408,0.13332357154167293,1.427724412143348,5.949822738956178,72,212,333.43494882292197,0.0,159.09669395813316,100.11233970919822,green,2.0,0
102,0.02249350227420403,537,3,380,0.02811611442906377,1.7498017515398123,5.641313411751042,10,257,333.43494882292197,0.0,186.28645210868518,94.23488018071319,blue,1.0,0
102,0.023059082892416226,557,100,539,0.6493506493506493,2.3450334579842447,7.833589373891674,98,220,315.0,0.0,182.49035355162616,100.84997255578591,green,1.0,0
102,0.017841497411389885,566,100,145,0.6060606060606061,1.7040543334998293,5.884859670290911,100,237,352.87498365109815,0.0,188.6991247145608,106.04265743854849,green,1.0,0
102,0.03868606701940035,568,100,1219,1.847990064049413,4.5990910816743655,6.725016473683579,201,270,63.43494882292202,0.0,21.52980540414511,23.553057879929053,green,3.0,0
102,0.028801440329218105,573,100,901,2.5974025974025974,4.813403723912272,7.0069171200741955,239,262,345.9637565320736,0.0,73.40277798439779,134.16350654161238,green,2.0,0
102,0.03532716049382716,575,100,1071,2.436183294232425,4.326212141848692,5.72653559113564,235,264,213.69006752597977,168.69006752597974,199.33429944458882,18.918233744483167,green,2.0,0
102,0.02016774020397209,592,100,88,0.6578947368421052,1.3321269318699234,4.3192236258113335,97,227,333.43494882292197,0.0,153.60880621750556,108.46159780551884,green,1.0,0
102,0.03289852123185456,595,100,784,0.13751433861083287,1.8733164524203056,5.797101449275362,70,202,333.43494882292197,0.0,172.04189637338692,99.844779956973,green,2.0,0
