1-10-00-11,1-10-01-10,1-10-01-11,1-11-00-10,1-11-00-11,1-11-00-01-10,1-11-00-01-11,1-11-01-00-10,1-11-01-00-00,1-11-01-00-01,1-01-11-10-11-10,1-01-11-10-11-11,1-01-11-11-10-10,1-01-11-11-10-00,1-01-11-11-00-10,1-01-11-11-00-11-00,1-01-11-11-00-01-10,1-01-11-11-00-01-00	95
1-10-00-10-10-01-01,1-10-00-10-11,1-10-00-10-01	97
1-10-00-10-11,1-10-00-11,1-10-01-10,1-10-01-11	98
1-00-10-10-10,1-00-10-10-11,1-10-00-00-01-01,1-10-00-01-00-00,1-10-00-01-00-01,1-10-00-01-01,1-10-01-00-00,1-10-01-00-01,1-10-01-00-11,1-10-01-01,1-10-01-11,1-11-00-10	99
1-10-00-01-01	102
1-10-00-10-10-11,1-10-00-10-11,1-10-00-11,1-10-01-10,1-10-01-11,1-11-00-10	103
1-10-00-10-10-01-01,1-10-00-10-00,1-10-00-10-01	105
1-10-00-11,1-10-01-10,1-10-01-11,1-11-00-10,1-11-00-01-10,1-11-00-01-11,1-11-01-00-10,1-11-01-00-01,1-01-11-10-11-10	106
1-10-00-00-01-01,1-10-00-01-00-00,1-10-00-01-00-01,1-10-00-01-01,1-10-01-00-00,1-10-01-00-11,1-10-01-01,1-11-00-00,1-11-00-10,1-11-00-01-10,1-11-00-01-11,1-11-01-00-10,1-11-01-00-00,1-11-01-00-01,1-01-11-10-11-10,1-01-11-10-11-11,1-01-11-10-11-01	107
1-10-10-00-00-01,1-10-10-00-01,1-10-00-11,1-10-01-10	109
1-10-01-01,1-10-01-11,1-11-00-10	111
1-01-11-11-00-00,1-01-11-10-01-01	112
1-11-11-00,1-11-11-01-00	113
1-10-10-00-00-01,1-10-10-00-01,1-10-10-01,1-10-00-11,1-10-01-10,1-10-01-11,1-11-00-10,1-11-00-11,1-11-00-01-10,1-11-00-01-11,1-11-01-00-10,1-11-01-00-00,1-11-01-00-01,1-01-11-10-11-10,1-01-11-10-11-11,1-01-11-10-11-01,1-01-11-10-11-00	114
